icon,homepage,ID,comment_link,time,comment,like
https://yt3.ggpht.com/ufJGCvNxIBDbBtteFMgXngR60n3k7EK0IWPKlHF2YwNQnR78xE0vgaDQmx6mG2uUqZHyx2Fk9g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@koolohinde,@koolohinde,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyGtJqeKtLYtV-yxVR4AaABAg,7天前,"It's remarkable that even people from China are familiar with this young man. Congratulations, son.",14
https://yt3.ggpht.com/ytc/AIdro_mrRmJooZqEM5ydTZWHkGKOBqv45N609TAt48k6-pGPf2Pu=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@HasnaaAlaa,@HasnaaAlaa,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwfMxf4XJsWrQeToE94AaABAg,6天前,The suit guy is so snobby for no reason,12
https://yt3.ggpht.com/ytc/AIdro_m30yHg8igbjVwQS3AETqHbLjiYpDEqrrRyHutm0o0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@junxi.fu.2708,@junxi.fu.2708,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyjEsOFdeOCmSD4RmF4AaABAg,7天前,Respect to the translator he was really good and polite,39
https://yt3.ggpht.com/MhJSlSJw8SJpGvUhLHhpH46VhAvDhFB-5PnRTeE4oRjvCWE3wNoxNLNVK-LT8qvCElG-bAj97R4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@vvsseook,@vvsseook,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx7bgsO1zzmd71xRVx4AaABAg&pp=0gcJCSMANpG00pGi,5天前,"Once he said ""your fans are scary, he just envy speed.",1
,https://www.youtube.com/@%E4%BD%95%E4%B8%B0-h3c,@何丰-h3c,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz7KEavcGBYBXd1ZW94AaABAg,7天前,speed成为了向世界展示真实中国的宣传大使有时间常来中国。中国人民质朴、热情好客。,71
,https://www.youtube.com/@hex__x0x,@hex__x0x,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzunzZ__AgkaHw-iH54AaABAg,7天前,bro went to the great wall of china to eat kfc...,42
,https://www.youtube.com/@%E6%9D%8E%E9%94%A1%E9%93%AD-f2s,@李锡铭-f2s,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxtQGbN85NQsqqP1mt4AaABAg,6天前,欢迎speed来中国玩我代替高铁上两个不礼貌的说唱歌手向你道歉，正常的中国人还是很懂礼貌与尊重的。,104
,https://www.youtube.com/@chrisn2330,@chrisn2330,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyE5ltvnFKLAgnC5PB4AaABAg,8小时前,The barber didn't say your hair was raggedy. Word to word translation is supposed to be "is not easy to cut". Li translated it in a bad way with his personal emotion. You were smart to doubt him about what the baber said. It's so disgusting that Li kept lying and even framed the other translator. Just knew that Li is mixed race of US and Vietnam. I have no problem with Vietnamese. Just he pretended to be Chinese and make videos on Chinese TTikto and now he destroyed his own reputation as well.,2
,https://www.youtube.com/@lilfluffy9067,@lilfluffy9067,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw7gJG-cHfv1uZ0O6l4AaABAg,5天前,Is it just me kept refreshing his youtube to see if announced for live?,15
,https://www.youtube.com/@Darkbloodborne,@Darkbloodborne,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwRIZmKUmKNk28Wx5x4AaABAg,7天前（修改过）,2:35:36 bro you should've given her a picture she was so nice,113
,https://www.youtube.com/@saladguyaka774,@saladguyaka774,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwOKdivW3HTtI9pAvl4AaABAg,7天前,the girl with the Panda drink,27
,https://www.youtube.com/@FLEXIFORGED,@FLEXIFORGED,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxiomM6y-m8tixkLux4AaABAg,1天前,"Looks like you're having an amazing time in Beijing! When you're done exploring, don't forget to swing by Chengdu and check out the vibes in Chongqing – both cities have so much to offer!",1
,https://www.youtube.com/@%E6%9D%8E%E5%A4%A7%E9%94%A4%E6%89%93%E5%A4%A7%E9%93%81%E9%94%A4,@李大锤打大铁锤,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzlqcVvADQeDTon7v54AaABAg,7天前,"To those who have misunderstandings about China, welcome to China! China is an advanced, friendly, and beautiful country.",85
,https://www.youtube.com/@%E5%BC%A0%E4%B8%89-n8z,@张三-n8z,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw8JH5zpRtLrfDL4BB4AaABAg,6天前,许久没回到祖国了 希望今年能回去看看。不过能从直播看到如今祖国一切安好。 再次让我感到激动。 现在人在外国。,120
,https://www.youtube.com/@kevinxu5299,@kevinxu5299,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgywT9wdi0aq2_q4WqR4AaABAg,6天前,"Suit guy is a popular Chinese social media guy, miles morales.",21
,https://www.youtube.com/@lillcoleslaw,@lillcoleslaw,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxZDk7X4ZIz-Te57xR4AaABAg,4天前,"yall mad at speed, bro has 100 ppl talking to him at the same time  chill",
,https://www.youtube.com/@jeasoncreate,@jeasoncreate,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxuDFWCTqCyjuok_Ph4AaABAg,7天前,"hey guys. i want you guys know that the""suit guy"" is not a translator,he is also famous in China, and he got 7million fans in China. maybe they invite him to join speed's trip.and he is so good.",47
,https://www.youtube.com/@akqjak,@akqjak,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwHJSQAbIdfo2-bGLx4AaABAg,6天前,中国就是这样，如果你尊重我们，热爱我们，那我们就同样对你热情和友善。Welcome to China,73
,https://www.youtube.com/@JamieY-y9d,@JamieY-y9d,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgywuFnZvHSjb2jGYTN4AaABAg,7天前,"His Chinese name, ""甲亢哥""（Brother Jia Kang）, literally means: brother with hyperthyroidism, and I think this name really suits him, as he always shows in the live broadcast of the hyperactive state",67
,https://www.youtube.com/@Angela-o4y,@Angela-o4y,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz9__4QqwEiFf2m3P14AaABAg,2天前,那个翻译的人虽然英文很好，但他不是专业的翻译，所以翻译过来的信息有时表达是有误的。,2
https://yt3.ggpht.com/n17abnjXQnz2Z3-WfO9Ltrj2NEFku7KW_Ue1czzRy9DVSQ427vn-_XMBnp_PrHTvd8ikrmTPo1o=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@xixiwodedick,@xixiwodedick,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy3ESoi4RM1czqbTJB4AaABAg,6天前,China is a very beautiful country. People are very friendly to foreign tourists. Welcome everyone to visit China.,25
https://yt3.ggpht.com/Tz2tSLsYeFU59pBdXTpFEge8VsQyhHqMIhbximRrt582mezZ5Jb8czjbBatabfK7bzNSIhIL=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@aphrodite090909,@aphrodite090909,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwziPV9jchMVWBauyd4AaABAg,7天前,The suit guy is also a influencer in China who’s name is 李美越，he has an American dad and Vietnamese mom,19
https://yt3.ggpht.com/ytc/AIdro_kf8m_fDQUZlBehZ-PXRthMHu_-NDBTDjs060EYjho=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@shivanshbhandari1134,@shivanshbhandari1134,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz6OziUpfPjIh4Nm_p4AaABAg,5天前,2:36:00 nah bro that girl deserves a photo,18
https://yt3.ggpht.com/ytc/AIdro_kZUlZj9aHXtHyTQ3uNiedT4PRreWJIVH1Nt9ry4ZCXhQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@avianicrovia7581,@avianicrovia7581,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgypsmgNtFeZJ2NxKOJ4AaABAg,1天前,"Nice to meet you in China. But to be honest, the accompanying translators were too poor. They not only failed to express their meaning accurately, but also conveyed the message incorrectly. We were a bit surprised and even angry watching the live broadcast.",1
,https://www.youtube.com/@BERIHUGE,@BERIHUGE,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgymL2humokUj0atkzJ4AaABAg&pp=0gcJCSMANpG00pGi,7天前（修改过）,"All they try to treat well&to welcome him.
The most kids people I know ever.
China",15
,https://www.youtube.com/@beingceb6362,@beingceb6362,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxAgUNefpvHefp2sY54AaABAg,6天前,2:36:13 breaks my heart,26
,https://www.youtube.com/@yee_suuax3760,@yee_suuax3760,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwD9ZseqPe05vzuoAl4AaABAg,7天前,SPEED IN CHINA WAS LIT  GOOD CONTENT TOUR IN ASIA SO FAR,11
,https://www.youtube.com/@emperorsf2,@emperorsf2,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx6MtSyEXxJFOUa5Fp4AaABAg,3天前（修改过）,2:35:30 the girl wanted a picture,10
,https://www.youtube.com/@MishalKarki,@MishalKarki,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz8ZHLuv6jHeoy799F4AaABAg,7天前,W to the Suit Guy and The guy who Brought KFC chicken all the way up to "GREAT WALL OF CHINAA" WWWWW stream,21
,https://www.youtube.com/@MoxinMusic,@MoxinMusic,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzLJTEODtntqmVXh494AaABAg,7天前,"speed better pay back that suit guy, he paid for everything",17
,https://www.youtube.com/@d8vids,@d8vids,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgznBwl99sqtE1sozlB4AaABAg,7天前,Bro was interested in the 3000 concubines (wives) of the Emperor,35
,https://www.youtube.com/@haruru8618,@haruru8618,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz0bAkp_I4y4xIYGOp4AaABAg,4天前,"3:07:45 I know it was common decency, but I felt that it was so respectful of him to immediately turn the camera the other way when he knew the lady didn’t want to be on camera",3
,https://www.youtube.com/@Tokxfy-Dream,@Tokxfy-Dream,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzBM8WdhVznn2dg7th4AaABAg,7天前,Speed is so lucky in his position as the most famous streamer to visit & explore China. Which is what so many people dream of going and experiencing the Chinese culture and amazing architecture China has built over the past 500 years.,28
,https://www.youtube.com/@dreamwalker2278,@dreamwalker2278,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzNUp0XWvRTG1Z8zON4AaABAg,7天前,The most relaxing episode of The Bodyguard,12
,https://www.youtube.com/@PixelPegasus_s,@PixelPegasus_s,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwrmyOVKrvO-8AMhuJ4AaABAg,6天前,"6:07:57 reminds me of the ending of an article I wrote when I was in high school. I’d like to translate it here. Hope you’ll like it too.

Standing atop these ancient stone veins that pulse with twenty-two centuries of history, I trace my fingers along weathered battlements born in 221 BCE. These stones once vibrated with war drums and soldiers' battle cries, erected through dynasties' sweat and blood to shield civilization from northern storms. The same watchtowers that once blazed with warning fires now frame children's laughter echoing through maple leaves, their arrow slits transformed into viewfinders capturing cloud-draped mountains rolling toward the horizon.

Beneath my feet, the Great Wall's spine undulates like a dormant dragon petrified mid-guardian's vow. Its original purpose - that desperate human need to divide ""us"" from ""them"" through mortar and might - lies buried deeper than its own foundations. Today, pilgrims from every compass point climb not to conquer, but to marvel at how morning mist tenderly veils the same northern frontier that once sparked such dread.

The wind carries ghosts of both - drawn bowstrings and camera shutters, clashing steel and awestruck whispers. In this sacred overlap of timelines, I grasp how these stones now serve a nobler vigilance: not repelling invaders, but guarding humanity's fragile hope that one day, all borders might fade like morning dew, leaving only this eternal truth - that what we build to separate, time ultimately consecrates to unite.",20
,https://www.youtube.com/@Giiis_Ell,@Giiis_Ell,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyFl900vQYCMLVVfCl4AaABAg,1天前,"The anchor, don't use the translator in red clothes. He tried to slander the Chinese people. He translated the wrong words several times and said the wrong words to you.",1
,https://www.youtube.com/@wayne7594Vruce,@wayne7594Vruce,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxicfMiC3_pCN0laYd4AaABAg,7天前,Guy in suit is professional Yapper,13
,https://www.youtube.com/@rhkjs3083,@rhkjs3083,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgySMSa6Bj5G6UEAhvx4AaABAg,7天前,"Another 6 hour irl stream in China, it's amazing bro, W stream",9
,https://www.youtube.com/@Exoticsocks,@Exoticsocks,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy_mASasCtiA5RWqil4AaABAg,6天前,"“3,000 wives?!?? You know how many people that is??”",12
,https://www.youtube.com/@youngtrapgod6375,@youngtrapgod6375,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzdryZzobXUBNv0YxN4AaABAg,19小时前,Hating on suit guy is stupid bro translated word for word without sugar coating to speed.,2
https://yt3.ggpht.com/4AzY7L5FrndpbehRV6ttizpIw5i2v1IrDvt8UKhEfKTrBg-mMQZAHuA5IXRRaa_um4jTWg-el8M=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@CarinaTse-0605,@CarinaTse-0605,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy0Sh4HVIFqxseGe0h4AaABAg,7天前,太厉害了直播六小时，还去了那么多地方，当初在北京旅游一天去了趟故宫就瘫了,30
https://yt3.ggpht.com/ytc/AIdro_kgeb3tvIBGrdY-IdjHykSG-MSKpwcehWUAO3_O6TXPgadO46BAk4RkoG8qNgXDJBfHxg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@redsoxfox4447,@redsoxfox4447,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzdF4mZ1XSEglZRKNd4AaABAg,7天前（修改过）,"W SUIT GUY, DECENT THAN THE PINK GUY, HE STAY 6 HOURS ON SPEED W CHINA.",40
https://yt3.ggpht.com/6zE5ZknuEyBB4RlTj6sBsjH3ETlqu-pra4kJ7spXQF1I9VuWa5Y0ZDt4UM4quRYrGaYi9oYY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@THE.SHADOWW.7,@THE.SHADOWW.7,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwDtnsRwnPlwagXo6J4AaABAg,7天前,2:35:44 That Girl Wanted to take a photo with you,29
https://yt3.ggpht.com/ytc/AIdro_mPohF3-7xCnnjhvjrmc_FLXqaZabDDAgxoNVlFHjD928k=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@luizmarques3542,@luizmarques3542,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwOrJ-2bV_vgZ0-bvl4AaABAg,1天前（修改过）,These security guards looks like The Finals players,1
,https://www.youtube.com/@boy_wonder18,@boy_wonder18,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwBvSCVHvzzkSQNoiR4AaABAg,7天前,"It was a nice stream. I love it and China is a wonderful place and people are supportive, I will like to visit it once
Speed bro, please come to Antarctica next (I am not from Antarctica)",62
,https://www.youtube.com/@biaomax,@biaomax,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwZoErZ05EIef5liEd4AaABAg,7天前,"Man, what the hell, before watching these 2 ishowpseed live in China, I had a bad impression of China, but now...I LOVE IT!",19
,https://www.youtube.com/@LKNSag,@LKNSag,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzr0TQQ9u7mDhSigpp4AaABAg,5天前,"As a Russian, i always thought that China is not like Europe, now I want to visit this country!",26
,https://www.youtube.com/@nakatah9153,@nakatah9153,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy5LoncEmFr2NYc_6p4AaABAg,3天前,43:19 His bodyguard ditch him and rush to take photos,2
,https://www.youtube.com/@StevenLiu-m2h,@StevenLiu-m2h,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxT0mqqNK76Qz3KbkB4AaABAg,5天前,"I think those two ""rapper"" on the high-speed railway is really disrespectful to speed, even we Chinese don't like them to use that word to joke Speed. Quite awkward",13
,https://www.youtube.com/@DileBakir,@DileBakir,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxbnTi88NKRZM3uk8V4AaABAg,7天前,Lol kfc in great wall of China is wild,96
,https://www.youtube.com/@LaFlame-w9y,@LaFlame-w9y,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugwn8pu4L5jV5kFkMmd4AaABAg,7天前,"I really can't believe it. This is a developing country, it's so crazy",25
,https://www.youtube.com/@tomchen513,@tomchen513,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx4cFizT6fx5NLlrfR4AaABAg&pp=0gcJCSMANpG00pGi,5天前,"Oh, man, the bees might have thought you, with so colourful clothes, were a flower.",1
,https://www.youtube.com/@haruru8618,@haruru8618,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxFwVk3esxr23vNbOR4AaABAg,6天前（修改过）,"I recognized that suit guy dude immediately. He always appears in my instagram feed, offering people to try traditional Chinese outfits in different countries. Gotta say he rocks any kind of clothes",22
,https://www.youtube.com/@Realkevin1,@Realkevin1,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzjlov1P2JDwpyD7I94AaABAg,5天前（修改过）,"Top 13 Highlights (Timestamps Below!):
0:00:20 – Stream Launch & Hype
0:01:44 – Beijing: The Big Arrival
0:07:59 – Grabbing a Traditional Hat
0:10:23 – Meeting the Schoolkids
0:14:01 – Local Streamer Collab
0:24:40 – Suit Up with a Stylish Stranger
0:34:15 – Inside the Forbidden City
0:59:11 – Leaving the Imperial Grounds
1:10:42 – Traffic Jam & Fan Frenzy
2:27:14 – Biking Around Beijing?
4:33:33 – Train Station Mob
5:00:32 – First Glimpse of the Great Wall
5:59:10 – Epic Backflip at the Great Wall",32
,https://www.youtube.com/@usernotevil,@usernotevil,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzGl2iwtUjd8CKzUGR4AaABAg,7天前,"W that Chinese man who gave you that suit, He was the highlight of the stream what a funny guy lmao.",15
,https://www.youtube.com/@lukekirchner7958,@lukekirchner7958,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxqFjpNvIHNC6jtC214AaABAg,3天前,Speed is like the bodyguards child,2
,https://www.youtube.com/@Heindallers,@Heindallers,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxPEgEEjQDg_B3pMBV4AaABAg,7天前,They be hating on my boy Miles (Suit guy) for no reason,52
,https://www.youtube.com/@lastplanehome,@lastplanehome,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwgAcoFxBF4ijPdpTl4AaABAg,7天前,"At 236:14, a sweet girl gives Speed a panda drink. Wanted 2 seconds to take a photo, NOT! Got pushed away. SAD!",108
,https://www.youtube.com/@QwQ-vd4sv,@QwQ-vd4sv,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyAPmCdx8011LHrgAF4AaABAg,7天前,"Unfortunately, there's a sandstorm today. Since the trees haven't grown leaves yet this spring, they can't block the sand blowing in from the north.The weather was still nice yesterday.",25
,https://www.youtube.com/@shankar8107,@shankar8107,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyrigFD90wot9u5uDh4AaABAg,2天前,Chinese people are really nice and humble i love china love from Nepal🇳🇵,1
https://yt3.ggpht.com/ytc/AIdro_mVXHuKsK1NaDPJdNADA5yEJt-IfZKL3qjX5S6VOzatQA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@2LOT,@2LOT,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyiBv96tP63WfJ9xq94AaABAg,6天前,2:35:33 Justice for the WATER GIRL!!!,19
https://yt3.ggpht.com/J-tJQL29kgge4VGOLserMnlwposj13sP6PRW9Np4BLmTyXJeOhBthAfbPGB6ObTri10wcQHOiw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tentapz,@tentapz,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwwPrBFKvX9CzHOc9Z4AaABAg,7天前,"""Exploring the beauty of Chinese culture and tradition—what's your favorite part of China? 🇨🇳""",13
