Title,Image,Range_URL,Range,Range_URL1,Range2,Range3,Range4
Well on our way to a cashless society. Well done.,,https://www.youtube.com/@Lmnop913,"
              @Lmnop913
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzwsP90Jn1AEBUGh0J4AaABAg,"
            8个月前
          ","
     
  ",
PayPal isn't a digital wallet. You can't pay for things in physical locations.,,https://www.youtube.com/@bradavon,"
              @bradavon
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxZLsQlWJ3SGIXD0uh4AaABAg,"
            1年前
          ","
     
  ",
Wow…the USA is so far behind…it’s actually funny,,https://www.youtube.com/@phillippereira6468,"
              @phillippereira6468
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgypIFr4-fkmJe0j1Vh4AaABAg,"
            11个月前
          ","
    1
  ",
My first thought is: Let them fight each other in a free market economy.. i'd happily watch ,,https://www.youtube.com/@eribaneriban522,"
              @eribaneriban522
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz2hg0z1jBqFuGBwpR4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
Great for Apple but this signaled that Apple innovation has halted because the CEO is thinking about financial services,,https://www.youtube.com/@GK-op4oc,"
              @GK-op4oc
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwrB59HQQks5xejhYN4AaABAg,"
            2年前
          ","
     
  ",
I am using UPI . Indian Technology,,https://www.youtube.com/@anirudhgupta1496,"
              @anirudhgupta1496
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzuxtmROHd4Wbx3IEB4AaABAg,"
            1年前
          ","
    1
  ",
"I use Google Pay, not Apple Pay",,https://www.youtube.com/@joec1920,"
              @joec1920
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzFCq8Ro2FMZ_lrHKB4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
    1
  ",
The end of Cash will be the end of our financial freedoms. Very bad if people don't see this.,,https://www.youtube.com/@jayw115,"
              @jayw115
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyqnLxLKESQlmZ7lF94AaABAg,"
            2年前
          ","
     
  ",
I’ve never used Apple Pay.,,https://www.youtube.com/@ritamix33,"
              @ritamix33
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyKghiM9FTtw8P_MjB4AaABAg,"
            3个月前
          ","
     
  ",
I like Apple Pay. They need to work on worldwide acceptance.,,https://www.youtube.com/@MissterD-p3r,"
              @MissterD-p3r
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy1JXF1fOzXHjBbL6B4AaABAg,"
            1年前
          ","
     
  ",
"Well, i actually make my coffee. Saves me money!",,https://www.youtube.com/@jerardlopez1038,"
              @jerardlopez1038
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyJqxSeGf51S5O-Zq94AaABAg,"
            2年前
          ","
    1
  ",
Apple doesn't deserve the banks or us.,,https://www.youtube.com/@braddirt,"
              @braddirt
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugzef630oNi2jWCQcPV4AaABAg,"
            2年前
          ","
     
  ",
"I find it strange that payment processing is managed by private companies. Transactions should facilitate commerce---not be subject to it. Companies impose merchant fees and vendor lock-in. Not only that, but the technology already exists which makes these companies entirely redundant (distributed ledgers). This video is excellent, but it discusses an outdated commerce framework which needs to be obsolesced. Distributed ledger technology provides self-sovereign identities, advanced security, privacy, democracy, resiliency, and affordability, among others, all of which traditional banks and companies have been shown to 1, fail at in practice (they own your account, have been hacked, experience outages, bank runs, track your purchases, and charge fees), and 2: fail at in theory (they are subject to regulatory influence and social engineering and many attack vectors, and only possess financial motivation), all of which are not true for DLTs. The people using crypto are getting by just fine and they are actively contributing to a better system, but it's difficult when merchants don't accept it and people resist its legitimacy or don't care for positive change.


Another step would also be to democratize the underlying internetworking infrastructure as well, which provides many of the same benefits as DLTs do, and which ISPs experience many of the same drawbacks, and again for which technology already exists (mesh networks, CJDNS). And fore each, even if the technology didn't exist, the theory does, and is worth our investment.",,https://www.youtube.com/@oattygengar9586,"
              @oattygengar9586
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy9YwVaAfidXlhujux4AaABAg,"
            1年前（修改过）
          ","
     
  ",
Competition is the Name of the Game in business! Let's see how it goes.,,https://www.youtube.com/@ejasackey,"
              @ejasackey
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugzc9SjIj6iqBPY0aXF4AaABAg&pp=0gcJCSMANpG00pGi,"
            3个月前
          ","
     
  ",
That 4.15 apy savings account will be the game changer,https://yt3.ggpht.com/ytc/AIdro_lw-TOlh1kzD93z582uFr8Hj3le1W-ZYagb9_4HRPp-X_FO=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@JonathanDennill,"
              @JonathanDennill
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxVlXOGuwvlI4qbLnV4AaABAg,"
            1年前
          ","
     
  ",
But Usa is still backwards on contactless payment. Here Europe and in the UK Apple Pay and Google pay is accepted not just Apple Pay,https://yt3.ggpht.com/ytc/AIdro_lD7CWl21sSzZEQiy1b1OlPMsv_cUIL7iNbD7wnGU5oUw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@issiewizzie,"
              @issiewizzie
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxqwRDjWv1oMy6sXhp4AaABAg,"
            1年前
          ","
     
  ",
so that’s the reason why apple pay is still not available in PH,https://yt3.ggpht.com/ytc/AIdro_mkJsSTxBKRtDM1PDWy-Lx0l19igqRYI0YE408nZNQXaA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@scytherpokemo9719,"
              @scytherpokemo9719
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgypOiMw5Dad0-i2M3p4AaABAg,"
            2年前
          ","
     
  ",
Soon all you'll need to live is Apple and Amazon . Oh and Uber/Eats. Simple life...,https://yt3.ggpht.com/icC9IgYqZY06KuhOXSFm7ZZEDwMquSvnJF1a-qiWqLODIcJHP0g3ngQRrb57aUvPlTYBTb7a6g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cletp758,"
              @cletp758
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgytQkduCtpo0hqkXa14AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
    1
  ",
Its 10 times easier to tap a card on a phone than using a physical card for most people. People dont just swing around their phone like its a flimsy card - it could break - and that caution flows well with the machines. Everyone who knows they can just pull out their phone when the screen errors using their physical card eventually stops pulling out their wallet altogether. 20% of the bank's customers are sure their card's tap is either nonexistent or broken.,https://yt3.ggpht.com/tI-tXwjt21gT_dP720cTw9q79rTutDTP1G0SgiL6zFvcYWDjAv0HvRI29sPLjfsdcBto0jFF7tU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@terrie3957,"
              @terrie3957
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxDFqdEzH6IZiO88y14AaABAg,"
            2年前
          ","
     
  ",
This did not even mention how secure your information when you use apple pay vs the bank cards,,https://www.youtube.com/@lusther3385,"
              @lusther3385
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwVsa6mW5uwQk1jsKF4AaABAg&pp=0gcJCSMANpG00pGi,"
            4个月前（修改过）
          ","
     
  ",
"Contactless cards in Europe were with us for so many years, that switching to paying with just smartphone seems to be the next logical step. And also, even if someone steals my iPhone, my bank account still will be safe.",,https://www.youtube.com/@Qba474,"
              @Qba474
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxAp4LvGVDWwHhG3_F4AaABAg,"
            2年前
          ","
     
  ",
Introducing Apple Pay Mortgage.,,https://www.youtube.com/@ruzzelladrian907,"
              @ruzzelladrian907
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugxr08dw6cIUb2cyYlV4AaABAg,"
            1年前
          ","
    1
  ",
" you’ve managed to make a story of banks overcharging merchants, into a story where banks are a Victim

How did you do this?",,https://www.youtube.com/@Hamishislive,"
              @Hamishislive
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzHiltkmRD5ZcgUB9F4AaABAg,"
            1年前
          ","
    1
  ",
"Broooo. That was some sauce, your content is very great and helpful",,https://www.youtube.com/@JosefinaShorb,"
              @JosefinaShorb
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyvtkhbB4jJjONBKtl4AaABAg,"
            6个月前
          ","
     
  ",
Think UPI in India. That's a great example of a more open standard,,https://www.youtube.com/@vinayak1998th,"
              @vinayak1998th
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwbaoAzKpRRvFePDY94AaABAg,"
            1年前
          ","
     
  ",
Didn't the banks try this with CurrenC a few years back?,,https://www.youtube.com/@HectorDeJesus,"
              @HectorDeJesus
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyg-hm9aAhdyE1Dbu94AaABAg,"
            2年前
          ","
    1
  ",1 条回复
"I don't get the appeal of digital wallets. There's nothing I can do with my digital wallet that I cannot get with my debit card. Also, I don't want it to be TOO easy to pay otherwise I'll spend too much money.",,https://www.youtube.com/@weirdnomad8868,"
              @weirdnomad8868
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxFcdQ9gbrJrT2QANV4AaABAg,"
            8个月前
          ","
     
  ",1 条回复
The Fed must end.  The only way to do it is to end banks first.,,https://www.youtube.com/@The_Savage_Wombat,"
              @The_Savage_Wombat
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy90rFiUJpgoraw45J4AaABAg,"
            2年前
          ","
     
  ",
"well, they already lost.",,https://www.youtube.com/@TheMehranKhan,"
              @TheMehranKhan
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz24H9B3JucZnAQpsR4AaABAg&pp=0gcJCSMANpG00pGi,"
            1年前
          ","
    1
  ",
"If you have to enter an email at the POS to use Paze, I can point out to you right now what the single point of failure will be for that wallet.",,https://www.youtube.com/@KevinTumlinson,"
              @KevinTumlinson
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwrceYhgxVCXuRLtvJ4AaABAg,"
            7个月前
          ","
     
  ",
How about “QR Code or Prompt Pay”?,,https://www.youtube.com/@PP-jx7lo,"
              @PP-jx7lo
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyvHaIHOaoHtpGhbq54AaABAg,"
            2周前
          ","
     
  ",
"Apple's clear, unfair advantage in preferring their own bank will be a major factor.",,https://www.youtube.com/@seattlekarim964,"
              @seattlekarim964
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzgEb9n9inwoYpFHY94AaABAg,"
            2年前
          ","
     
  ",
Yeah but samsung has it on my phone too. I'm a check if it free do,,https://www.youtube.com/@dallassegno,"
              @dallassegno
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzUwM3uDoLZBkg180N4AaABAg,"
            6个月前
          ","
     
  ",
I’m pretty sure stores tried something similar with currentc and that failed. I doubt page will do well,,https://www.youtube.com/@lorumipsum1129,"
              @lorumipsum1129
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugw3-5c-lmUZ4IJrw5p4AaABAg,"
            1年前
          ","
     
  ",
Apple is a monopoly. How the US isn’t launching antitrust lawsuits is concerning.,https://yt3.ggpht.com/lUH0qHLDM2F62hoDNIrQFCxpQDg4idPphmRMMgDsCoMBDSmWw7FgG5ikA_suBiz_s1_WipQHEg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MrYour101,"
              @MrYour101
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz-GAcLj2obiF-SEF54AaABAg,"
            1年前
          ","
     
  ",
It’s really funny to watch it from Polish customer perspective. Our banking sector is very advanced compared to the US one.,https://yt3.ggpht.com/ytc/AIdro_nRGqUSsn_6SeayCf1dn8eXTJ8INWGNIzylY3PBd_s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TheSiemek,"
              @TheSiemek
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyu8obHmuoiWQaw-Gt4AaABAg,"
            2年前
          ","
     
  ",
"What percentage of the hardware - the phone itself is under instalment payments, and what percentage of the add money is added from the credit cards?",https://yt3.ggpht.com/ytc/AIdro_n4-iOAHQdDY-jyBhGRAwgGWHtOJ0qDw--HXISsEEpCzg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@m.fazlurrahman5854,"
              @m.fazlurrahman5854
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwfBZCgOtc9vlHGBNx4AaABAg,"
            10个月前
          ","
     
  ",
i dont think debit banks understand the demand elasticity of their product. im 20 years old and i have had 3 different banks and one of the reasons i switched was because they didnt support apple pay. i now have monzo because its modern and fully embraces virtual cards - something young people really care about.,https://yt3.ggpht.com/ytc/AIdro_kiagplWKR9GtrMbC2Dy8hImq8LRISKVKhYZodBfm9qGdo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tylerhanley1409,"
              @tylerhanley1409
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugwv1W1FmUiZcpUG0Dx4AaABAg,"
            2年前
          ","
     
  ",
I have never seen a Paze on any merchant's site. Mostly I have seen Apple Pay and PayPal.,,https://www.youtube.com/@danialkhan8073,"
              @danialkhan8073
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgydfRAPwtjEkNKZ6El4AaABAg,"
            1年前
          ","
     
  ",
If anything this just highlights a Bank’s extremely limited value offering,,https://www.youtube.com/@MayorSom,"
              @MayorSom
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyezb5_JGV09fyK-Yd4AaABAg,"
            1年前
          ","
     
  ",
"How is this not creating a 
Monopoly?",,https://www.youtube.com/@urrealdad76,"
              @urrealdad76
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy87uT_6QQPkaRpg5h4AaABAg,"
            2年前
          ","
     
  ",
Help me understand. Apple Pay is still attached to a bank account right?  And interchange fees are a tiny fraction of the banking sector profits. And the bank still keeps 93% of the interchange fee? Don’t think the banks are super worried.,,https://www.youtube.com/@trevorthompson572,"
              @trevorthompson572
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwINpP0Knu7e4OEHoZ4AaABAg,"
            2年前
          ","
     
  ",
Огромное спасибо за твои советы и стратегии! Очень помогают!,,https://www.youtube.com/@RicardoFlatcher,"
              @RicardoFlatcher
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwlW9rFkiDv4Gwo2o14AaABAg,"
            6个月前
          ","
     
  ",
